shipment_id,order_datetime,order_weekday,order_hour,dispatch_datetime,dispatch_weekday,dispatch_hour,order_before_cutoff,warehouse_id,warehouse_city,warehouse_daily_load_index,destination_postcode,destination_city,destination_region,destination_area_type,special_island_delivery,distance_km,carrier,package_weight_kg,package_volume_liters,is_bulky,is_fragile,is_weekend_related,is_peak_season,is_delayed
SHP0000352,2025-05-15 16:33:15,Thursday,16,2025-05-16 19:41:00,Friday,19,0,HTA,Høje Taastrup,1.03,3000,Helsingør,Hovedstaden,urban,0,72.0,Carrier_C,2.25,17.2,0,0,1,0,1
SHP0000359,2025-04-10 15:13:59,Thursday,15,2025-04-11 19:32:00,Friday,19,0,HTA,Høje Taastrup,1.01,4300,Holbæk,Sjælland,urban,0,49.5,Carrier_C,2.43,31.1,0,0,1,0,1
SHP0000360,2025-08-09 13:11:47,Saturday,13,2025-08-11 19:39:00,Monday,19,0,HTA,Høje Taastrup,1.14,2000,Frederiksberg,Hovedstaden,urban,0,17.0,Carrier_A,3.12,144.3,1,0,1,0,1
SHP0000361,2025-02-17 11:13:27,Monday,11,2025-02-17 19:39:00,Monday,19,1,ODE,Odense,0.96,4930,Maribo,Sjælland,suburban,0,131.7,Carrier_C,3.73,57.0,0,0,0,0,0
SHP0000366,2025-01-16 19:18:15,Thursday,19,2025-01-17 18:47:00,Friday,18,0,HTA,Høje Taastrup,1.11,2650,Hvidovre,Hovedstaden,suburban,0,15.1,Carrier_A,2.33,14.7,0,1,1,0,0
SHP0000368,2025-11-17 13:19:13,Monday,13,2025-11-17 16:50:00,Monday,16,1,ODE,Odense,1.24,2100,København Ø,Hovedstaden,urban,0,193.0,Carrier_B,4.7,52.8,0,0,0,0,0
SHP0000369,2025-06-05 11:04:45,Thursday,11,2025-06-05 19:22:00,Thursday,19,1,AAR,Aarhus,1.02,8620,Kjellerup,Midtjylland,suburban,0,62.3,Carrier_B,0.72,12.9,0,0,0,0,0
SHP0000372,2025-01-13 09:48:10,Monday,9,2025-01-13 16:37:00,Monday,16,1,HTA,Høje Taastrup,1.25,4300,Holbæk,Sjælland,urban,0,50.3,Carrier_A,1.79,23.0,0,0,0,0,0
SHP0000373,2025-03-24 21:29:54,Monday,21,2025-03-25 18:26:00,Tuesday,18,0,AAR,Aarhus,0.97,8700,Horsens,Midtjylland,urban,0,54.8,Carrier_C,2.18,17.7,0,0,0,0,0
SHP0000375,2025-01-06 12:37:55,Monday,12,2025-01-06 17:29:00,Monday,17,1,HTA,Høje Taastrup,1.15,4100,Ringsted,Sjælland,urban,0,50.3,Carrier_C,0.71,5.7,0,0,0,0,0
SHP0000377,2025-03-07 19:50:37,Friday,19,2025-03-10 19:56:00,Monday,19,0,ODE,Odense,1.01,6700,Esbjerg,Syddanmark,urban,0,167.7,Carrier_C,2.31,25.2,0,0,1,0,0
SHP0000378,2025-02-03 08:20:54,Monday,8,2025-02-03 17:41:00,Monday,17,1,AAR,Aarhus,1.21,3400,Hillerød,Hovedstaden,urban,0,174.6,Carrier_A,1.17,17.1,0,0,0,0,0
SHP0000379,2025-11-24 11:02:43,Monday,11,2025-11-24 16:34:00,Monday,16,1,HTA,Høje Taastrup,1.41,2700,Brønshøj,Hovedstaden,urban,0,24.5,Carrier_B,2.43,34.0,0,0,0,1,0
SHP0000380,2025-04-14 18:10:41,Monday,18,2025-04-15 17:09:00,Tuesday,17,0,AAL,Aalborg,1.05,9000,Aalborg,Nordjylland,urban,0,3.4,Carrier_B,1.96,18.4,0,0,0,0,0
SHP0000382,2025-02-22 15:47:50,Saturday,15,2025-02-24 16:57:00,Monday,16,0,ODE,Odense,0.88,8220,Brabrand,Midtjylland,suburban,0,126.2,Carrier_B,0.79,7.2,0,0,1,0,0
SHP0000385,2025-08-25 10:36:09,Monday,10,2025-08-25 17:04:00,Monday,17,1,AAR,Aarhus,1.04,8600,Silkeborg,Midtjylland,urban,0,64.9,Carrier_B,1.2,14.2,0,0,0,0,0
SHP0000389,2025-07-29 11:20:48,Tuesday,11,2025-07-29 19:54:00,Tuesday,19,1,AAL,Aalborg,0.8,9000,Aalborg,Nordjylland,urban,0,5.3,Carrier_C,1.0,27.7,0,0,0,0,0
SHP0000391,2025-03-05 14:45:15,Wednesday,14,2025-03-06 19:15:00,Thursday,19,0,HTA,Høje Taastrup,1.16,2970,Hørsholm,Hovedstaden,suburban,0,43.6,Carrier_A,1.32,12.5,0,0,0,0,0
SHP0000393,2025-12-02 11:21:51,Tuesday,11,2025-12-02 17:11:00,Tuesday,17,1,ODE,Odense,1.22,5200,Odense V,Syddanmark,urban,0,11.5,Carrier_B,5.96,158.1,1,0,0,1,1
SHP0000396,2025-12-06 18:31:10,Saturday,18,2025-12-08 17:47:00,Monday,17,0,HTA,Høje Taastrup,1.21,2800,Kongens Lyngby,Hovedstaden,urban,0,26.7,Carrier_B,1.32,20.8,0,0,1,1,1
SHP0000399,2025-03-16 09:39:40,Sunday,9,2025-03-17 18:03:00,Monday,18,0,AAL,Aalborg,1.03,4000,Roskilde,Sjælland,urban,0,263.1,Carrier_A,4.53,71.1,0,0,1,0,1
SHP0000402,2025-01-06 20:00:27,Monday,20,2025-01-07 20:13:00,Tuesday,20,0,AAR,Aarhus,1.14,8500,Grenaa,Midtjylland,urban,0,63.0,Carrier_B,0.75,15.4,0,0,0,0,1
SHP0000404,2025-03-04 17:41:05,Tuesday,17,2025-03-05 20:19:00,Wednesday,20,0,AAR,Aarhus,1.16,9200,Aalborg SV,Nordjylland,urban,0,143.8,Carrier_B,0.81,18.4,0,0,0,0,1
SHP0000409,2025-07-27 14:02:11,Sunday,14,2025-07-28 19:35:00,Monday,19,0,HTA,Høje Taastrup,1.12,2791,Dragør,Hovedstaden,suburban,0,43.1,Carrier_B,1.96,13.5,0,0,1,0,0
SHP0000410,2025-02-27 21:48:46,Thursday,21,2025-02-28 19:46:00,Friday,19,0,ODE,Odense,1.15,6100,Haderslev,Syddanmark,urban,0,77.0,Carrier_B,0.73,6.8,0,1,1,0,1
SHP0000411,2025-07-03 18:22:54,Thursday,18,2025-07-04 19:30:00,Friday,19,0,ODE,Odense,1.21,6200,Aabenraa,Syddanmark,urban,0,91.9,Carrier_A,1.39,14.0,0,1,1,0,1
SHP0000413,2025-11-23 22:18:08,Sunday,22,2025-11-24 18:17:00,Monday,18,0,AAL,Aalborg,1.24,9000,Aalborg,Nordjylland,urban,0,7.3,Carrier_B,1.67,7.6,0,0,1,1,0
SHP0000418,2025-12-11 21:38:59,Thursday,21,2025-12-12 16:54:00,Friday,16,0,HTA,Høje Taastrup,1.21,2860,Søborg,Hovedstaden,urban,0,23.2,Carrier_A,1.4,28.3,0,0,1,1,1
SHP0000419,2025-08-05 20:47:51,Tuesday,20,2025-08-06 19:46:00,Wednesday,19,0,HTA,Høje Taastrup,0.98,2400,København NV,Hovedstaden,urban,0,28.4,Carrier_A,3.83,94.0,0,0,0,0,0
SHP0000421,2025-12-01 12:12:52,Monday,12,2025-12-01 16:26:00,Monday,16,1,ODE,Odense,1.33,7800,Skive,Midtjylland,urban,0,194.6,Carrier_B,2.16,13.4,0,0,0,1,0
SHP0000425,2025-06-11 15:46:37,Wednesday,15,2025-06-12 18:39:00,Thursday,18,0,AAR,Aarhus,1.09,7500,Holstebro,Midtjylland,urban,0,136.0,Carrier_A,1.62,15.9,0,0,0,0,0
SHP0000437,2025-01-14 18:40:04,Tuesday,18,2025-01-15 19:05:00,Wednesday,19,0,AAL,Aalborg,0.96,9210,Aalborg SØ,Nordjylland,urban,0,13.0,Carrier_A,2.54,42.6,0,0,0,0,0
SHP0000439,2025-12-08 20:10:07,Monday,20,2025-12-09 19:20:00,Tuesday,19,0,AAR,Aarhus,1.32,2620,Albertslund,Hovedstaden,suburban,0,168.3,Carrier_B,0.63,5.1,0,0,0,1,1
SHP0000442,2025-12-18 17:29:51,Thursday,17,2025-12-19 19:00:00,Friday,19,0,HTA,Høje Taastrup,1.19,4700,Næstved,Sjælland,urban,0,73.6,Carrier_A,0.64,10.6,0,0,1,1,1
SHP0000443,2025-06-30 11:29:20,Monday,11,2025-06-30 19:26:00,Monday,19,1,ODE,Odense,1.02,7000,Fredericia,Syddanmark,urban,0,65.2,Carrier_C,1.12,35.4,0,0,0,0,1
SHP0000444,2025-03-08 09:43:07,Saturday,9,2025-03-10 16:29:00,Monday,16,0,HTA,Høje Taastrup,1.06,4700,Næstved,Sjælland,urban,0,69.8,Carrier_C,0.86,7.5,0,0,1,0,0
SHP0000449,2025-04-23 14:56:03,Wednesday,14,2025-04-24 17:41:00,Thursday,17,0,AAR,Aarhus,1.12,8000,Aarhus C,Midtjylland,urban,0,3.0,Carrier_A,1.44,10.7,0,0,0,0,0
SHP0000452,2025-04-17 21:10:39,Thursday,21,2025-04-18 18:15:00,Friday,18,0,HTA,Høje Taastrup,1.02,2720,Vanløse,Hovedstaden,urban,0,21.8,Carrier_A,2.54,21.1,0,0,1,0,0
SHP0000454,2025-02-05 14:37:22,Wednesday,14,2025-02-06 17:17:00,Thursday,17,0,ODE,Odense,0.92,5250,Odense SV,Syddanmark,suburban,0,15.2,Carrier_A,4.85,22.5,0,0,0,0,0
SHP0000456,2025-06-10 10:33:40,Tuesday,10,2025-06-10 19:51:00,Tuesday,19,1,HTA,Høje Taastrup,1.1,4800,Nykøbing F,Sjælland,urban,0,158.1,Carrier_A,0.64,8.3,0,0,0,0,0
SHP0000466,2025-11-09 10:18:17,Sunday,10,2025-11-10 20:06:00,Monday,20,0,HTA,Høje Taastrup,1.25,4200,Slagelse,Sjælland,urban,0,77.1,Carrier_A,1.78,42.6,0,0,1,0,1
SHP0000467,2025-05-20 14:18:17,Tuesday,14,2025-05-21 19:56:00,Wednesday,19,0,AAR,Aarhus,1.11,8560,Kolind,Midtjylland,rural,0,41.8,Carrier_A,0.85,10.2,0,0,0,0,0
SHP0000471,2025-11-30 21:22:56,Sunday,21,2025-12-01 20:34:00,Monday,20,0,HTA,Høje Taastrup,1.49,4700,Næstved,Sjælland,urban,0,90.6,Carrier_A,0.44,2.0,0,0,1,1,0
SHP0000472,2025-07-28 19:34:42,Monday,19,2025-07-29 18:13:00,Tuesday,18,0,ODE,Odense,1.08,2700,Brønshøj,Hovedstaden,urban,0,167.9,Carrier_B,3.89,89.2,0,0,0,0,0
SHP0000473,2025-09-17 13:00:35,Wednesday,13,2025-09-17 18:46:00,Wednesday,18,1,AAR,Aarhus,0.9,7430,Ikast,Midtjylland,suburban,0,86.4,Carrier_A,0.95,12.1,0,0,0,0,1
SHP0000474,2025-02-25 09:42:57,Tuesday,9,2025-02-25 18:49:00,Tuesday,18,1,AAL,Aalborg,0.96,9500,Hobro,Nordjylland,urban,0,67.9,Carrier_C,3.22,19.7,0,0,0,0,1
SHP0000482,2025-03-12 19:36:07,Wednesday,19,2025-03-13 17:30:00,Thursday,17,0,HTA,Høje Taastrup,1.12,3400,Hillerød,Hovedstaden,urban,0,48.5,Carrier_C,1.93,23.9,0,0,0,0,0
SHP0000483,2025-06-20 12:20:34,Friday,12,2025-06-20 20:38:00,Friday,20,1,HTA,Høje Taastrup,1.1,2300,København S,Hovedstaden,urban,0,32.2,Carrier_B,15.24,221.2,1,0,1,0,1
SHP0000490,2025-09-25 12:25:25,Thursday,12,2025-09-25 16:44:00,Thursday,16,1,ODE,Odense,1.04,4220,Korsør,Sjælland,suburban,0,64.1,Carrier_A,0.47,15.2,0,0,0,0,0
SHP0000492,2025-12-04 21:40:10,Thursday,21,2025-12-05 19:31:00,Friday,19,0,AAL,Aalborg,1.26,7700,Thisted,Nordjylland,urban,0,109.9,Carrier_A,8.56,125.3,1,0,1,1,0
SHP0000493,2025-08-11 14:22:20,Monday,14,2025-08-12 18:27:00,Tuesday,18,0,ODE,Odense,1.11,6270,Tønder,Syddanmark,suburban,0,134.2,Carrier_B,1.49,15.4,0,0,0,0,0
SHP0000496,2025-03-02 19:55:48,Sunday,19,2025-03-03 19:05:00,Monday,19,0,AAL,Aalborg,1.01,9000,Aalborg,Nordjylland,urban,0,3.5,Carrier_B,0.97,12.4,0,0,1,0,1
SHP0000498,2025-08-04 13:16:29,Monday,13,2025-08-04 18:16:00,Monday,18,1,ODE,Odense,1.06,6710,Esbjerg V,Syddanmark,urban,0,185.8,Carrier_B,9.23,89.2,0,0,0,0,0
SHP0000503,2025-04-01 13:52:29,Tuesday,13,2025-04-01 16:40:00,Tuesday,16,1,ODE,Odense,0.93,2900,Hellerup,Hovedstaden,urban,0,201.1,Carrier_A,1.4,17.9,0,0,0,0,1
SHP0000510,2025-07-25 13:09:13,Friday,13,2025-07-25 17:11:00,Friday,17,1,ODE,Odense,1.01,5230,Odense M,Syddanmark,urban,0,9.7,Carrier_B,1.42,8.3,0,0,1,0,0
SHP0000512,2025-09-11 19:33:05,Thursday,19,2025-09-12 17:27:00,Friday,17,0,HTA,Høje Taastrup,1.02,2610,Rødovre,Hovedstaden,suburban,0,21.9,Carrier_A,0.34,4.8,0,0,1,0,0
SHP0000514,2025-11-18 12:42:28,Tuesday,12,2025-11-18 19:31:00,Tuesday,19,1,AAL,Aalborg,0.91,9000,Aalborg,Nordjylland,urban,0,3.5,Carrier_C,3.01,67.2,0,0,0,0,0
SHP0000515,2025-12-05 12:29:27,Friday,12,2025-12-05 19:21:00,Friday,19,1,HTA,Høje Taastrup,1.3,4000,Roskilde,Sjælland,urban,0,17.9,Carrier_A,0.33,5.8,0,0,1,1,1
SHP0000516,2025-05-15 20:37:33,Thursday,20,2025-05-16 17:10:00,Friday,17,0,AAR,Aarhus,1.03,8500,Grenaa,Midtjylland,urban,0,65.1,Carrier_A,3.18,20.4,0,0,1,0,1
SHP0000519,2025-02-17 12:35:50,Monday,12,2025-02-17 19:57:00,Monday,19,1,ODE,Odense,0.96,4220,Korsør,Sjælland,suburban,0,51.5,Carrier_A,8.57,64.7,0,0,0,0,0
SHP0000523,2025-06-28 18:38:59,Saturday,18,2025-06-30 17:06:00,Monday,17,0,AAR,Aarhus,0.92,8300,Odder,Midtjylland,suburban,0,27.6,Carrier_A,0.49,2.2,0,1,1,0,0
SHP0000524,2025-01-03 17:54:22,Friday,17,2025-01-06 17:35:00,Monday,17,0,AAR,Aarhus,1.04,8800,Viborg,Midtjylland,urban,0,69.1,Carrier_C,1.43,14.8,0,0,1,0,0
SHP0000525,2025-08-15 14:09:27,Friday,14,2025-08-18 17:59:00,Monday,17,0,AAL,Aalborg,1.46,9400,Nørresundby,Nordjylland,urban,0,14.2,Carrier_C,1.73,17.8,0,0,1,0,1
SHP0000526,2025-08-28 18:00:17,Thursday,18,2025-08-29 17:40:00,Friday,17,0,HTA,Høje Taastrup,1.18,2300,København S,Hovedstaden,urban,0,20.8,Carrier_B,3.45,50.9,0,0,1,0,1
SHP0000527,2025-10-27 13:40:51,Monday,13,2025-10-27 18:14:00,Monday,18,1,AAL,Aalborg,1.02,7330,Brande,Midtjylland,suburban,0,167.6,Carrier_B,2.88,25.2,0,0,0,0,0
SHP0000528,2025-12-18 19:04:33,Thursday,19,2025-12-19 19:05:00,Friday,19,0,AAL,Aalborg,1.25,8600,Silkeborg,Midtjylland,urban,0,132.2,Carrier_C,1.29,12.6,0,1,1,1,1
SHP0000529,2025-12-15 12:35:08,Monday,12,2025-12-15 18:13:00,Monday,18,1,AAL,Aalborg,1.16,9800,Hjørring,Nordjylland,urban,0,57.1,Carrier_B,3.76,34.5,0,0,0,1,1
SHP0000530,2025-10-21 17:47:22,Tuesday,17,2025-10-22 18:28:00,Wednesday,18,0,AAL,Aalborg,0.7,6000,Kolding,Syddanmark,urban,0,227.8,Carrier_A,0.86,3.9,0,0,0,0,0
SHP0000531,2025-11-22 10:12:11,Saturday,10,2025-11-24 18:59:00,Monday,18,0,ODE,Odense,1.25,6400,Sønderborg,Syddanmark,urban,0,88.8,Carrier_C,1.65,14.4,0,1,1,1,1
SHP0000533,2025-11-26 23:02:12,Wednesday,23,2025-11-27 18:24:00,Thursday,18,0,HTA,Høje Taastrup,1.38,4700,Næstved,Sjælland,urban,0,68.7,Carrier_C,0.71,6.3,0,0,0,1,0
SHP0000538,2025-12-17 12:49:38,Wednesday,12,2025-12-17 19:11:00,Wednesday,19,1,AAR,Aarhus,1.34,4000,Roskilde,Sjælland,urban,0,176.5,Carrier_A,1.4,13.2,0,0,0,1,0
SHP0000539,2025-06-19 19:17:26,Thursday,19,2025-06-20 17:41:00,Friday,17,0,HTA,Høje Taastrup,1.1,2300,København S,Hovedstaden,urban,0,32.2,Carrier_A,8.33,59.7,0,0,1,0,0
SHP0000540,2025-11-28 19:27:34,Friday,19,2025-12-01 19:51:00,Monday,19,0,HTA,Høje Taastrup,1.49,5000,Odense C,Syddanmark,urban,0,159.4,Carrier_C,3.37,24.2,0,0,1,1,0
SHP0000543,2025-11-20 13:13:50,Thursday,13,2025-11-20 20:41:00,Thursday,20,1,AAL,Aalborg,1.21,8200,Aarhus N,Midtjylland,urban,0,123.5,Carrier_C,0.67,6.1,0,0,0,1,0
SHP0000553,2025-05-26 15:14:35,Monday,15,2025-05-27 18:04:00,Tuesday,18,0,HTA,Høje Taastrup,1.0,3600,Frederikssund,Hovedstaden,urban,0,20.1,Carrier_A,2.27,11.0,0,0,0,0,0
SHP0000555,2025-11-26 11:16:04,Wednesday,11,2025-11-26 19:22:00,Wednesday,19,1,HTA,Høje Taastrup,1.29,2680,Solrød Strand,Sjælland,suburban,0,15.6,Carrier_A,8.91,75.8,0,0,0,1,0
SHP0000556,2025-03-13 12:39:42,Thursday,12,2025-03-13 18:54:00,Thursday,18,1,AAR,Aarhus,0.89,2750,Ballerup,Hovedstaden,suburban,0,191.2,Carrier_C,0.61,3.5,0,0,0,0,0
SHP0000558,2025-11-28 11:32:37,Friday,11,2025-11-28 16:44:00,Friday,16,1,ODE,Odense,1.4,4300,Holbæk,Sjælland,urban,0,121.7,Carrier_A,5.36,12.4,0,0,1,1,0
SHP0000566,2025-05-23 09:23:25,Friday,9,2025-05-23 16:16:00,Friday,16,1,ODE,Odense,1.01,5610,Assens,Syddanmark,suburban,0,42.8,Carrier_B,5.28,24.9,0,0,1,0,0
SHP0000570,2025-04-14 12:16:16,Monday,12,2025-04-14 18:23:00,Monday,18,1,HTA,Høje Taastrup,1.1,2620,Albertslund,Hovedstaden,suburban,0,9.7,Carrier_B,1.6,26.6,0,0,0,0,1
SHP0000572,2025-08-04 19:28:54,Monday,19,2025-08-05 17:12:00,Tuesday,17,0,AAR,Aarhus,1.12,8700,Horsens,Midtjylland,urban,0,52.8,Carrier_C,1.62,27.3,0,0,0,0,0
SHP0000573,2025-04-10 20:19:21,Thursday,20,2025-04-11 17:14:00,Friday,17,0,HTA,Høje Taastrup,1.01,3600,Frederikssund,Hovedstaden,urban,0,40.8,Carrier_A,1.89,6.1,0,0,1,0,0
SHP0000578,2025-09-15 19:10:27,Monday,19,2025-09-16 18:58:00,Tuesday,18,0,ODE,Odense,0.96,7000,Fredericia,Syddanmark,urban,0,52.3,Carrier_B,1.81,28.0,0,0,0,0,0
SHP0000580,2025-08-18 13:55:05,Monday,13,2025-08-18 16:49:00,Monday,16,1,AAR,Aarhus,1.13,6200,Aabenraa,Syddanmark,urban,0,179.9,Carrier_A,1.05,10.0,0,0,0,0,0
SHP0000584,2025-11-05 11:26:53,Wednesday,11,2025-11-05 17:44:00,Wednesday,17,1,HTA,Høje Taastrup,0.93,4000,Roskilde,Sjælland,urban,0,10.1,Carrier_A,4.93,24.2,0,1,0,0,0
SHP0000586,2025-11-18 09:02:10,Tuesday,9,2025-11-18 19:18:00,Tuesday,19,1,HTA,Høje Taastrup,0.98,3770,Allinge,Hovedstaden,rural,1,299.9,Carrier_A,2.37,14.1,0,0,0,0,0
SHP0000595,2025-05-16 13:14:37,Friday,13,2025-05-16 20:03:00,Friday,20,1,ODE,Odense,1.07,2720,Vanløse,Hovedstaden,urban,0,174.9,Carrier_A,0.99,7.2,0,0,1,0,0
SHP0000597,2025-10-27 12:19:30,Monday,12,2025-10-27 19:10:00,Monday,19,1,HTA,Høje Taastrup,1.05,2300,København S,Hovedstaden,urban,0,30.8,Carrier_B,0.62,4.1,0,0,0,0,0
SHP0000598,2025-05-19 10:48:41,Monday,10,2025-05-19 19:23:00,Monday,19,1,ODE,Odense,1.05,6000,Kolding,Syddanmark,urban,0,77.5,Carrier_B,2.28,11.9,0,0,0,0,1
SHP0000599,2025-05-30 12:57:03,Friday,12,2025-05-30 16:33:00,Friday,16,1,AAL,Aalborg,1.14,9900,Frederikshavn,Nordjylland,urban,0,79.2,Carrier_A,3.3,9.9,0,0,1,0,1
SHP0000603,2025-06-04 17:03:05,Wednesday,17,2025-06-05 19:49:00,Thursday,19,0,AAL,Aalborg,0.88,7700,Thisted,Nordjylland,urban,0,107.7,Carrier_A,1.19,6.0,0,0,0,0,0
SHP0000604,2025-12-11 20:03:07,Thursday,20,2025-12-12 16:14:00,Friday,16,0,AAL,Aalborg,1.37,9990,Skagen,Nordjylland,suburban,0,107.1,Carrier_C,1.91,25.4,0,0,1,1,0
SHP0000606,2025-03-25 12:32:24,Tuesday,12,2025-03-25 18:03:00,Tuesday,18,1,HTA,Høje Taastrup,1.28,2300,København S,Hovedstaden,urban,0,23.3,Carrier_C,2.81,39.8,0,0,0,0,0
SHP0000611,2025-08-14 13:35:23,Thursday,13,2025-08-14 17:58:00,Thursday,17,1,AAR,Aarhus,0.9,8560,Kolind,Midtjylland,rural,0,42.9,Carrier_B,0.59,7.8,0,0,0,0,0
SHP0000612,2025-09-05 07:12:06,Friday,7,2025-09-05 17:45:00,Friday,17,1,HTA,Høje Taastrup,1.02,2770,Kastrup,Hovedstaden,suburban,0,28.2,Carrier_A,15.26,97.0,0,0,1,0,0
SHP0000615,2025-05-21 15:53:36,Wednesday,15,2025-05-22 19:26:00,Thursday,19,0,AAR,Aarhus,1.03,7400,Herning,Midtjylland,urban,0,110.0,Carrier_B,1.01,8.2,0,0,0,0,0
SHP0000616,2025-11-28 13:03:32,Friday,13,2025-11-28 18:18:00,Friday,18,1,ODE,Odense,1.4,4000,Roskilde,Sjælland,urban,0,151.2,Carrier_A,1.42,6.6,0,0,1,1,0
SHP0000622,2025-04-05 17:48:53,Saturday,17,2025-04-07 18:05:00,Monday,18,0,HTA,Høje Taastrup,1.21,2100,København Ø,Hovedstaden,urban,0,19.2,Carrier_A,0.27,1.1,0,0,1,0,1
SHP0000625,2025-08-08 16:38:38,Friday,16,2025-08-11 19:51:00,Monday,19,0,AAL,Aalborg,1.05,9000,Aalborg,Nordjylland,urban,0,3.0,Carrier_B,1.46,6.1,0,0,1,0,0
SHP0000632,2025-08-31 13:30:48,Sunday,13,2025-09-01 17:15:00,Monday,17,0,AAR,Aarhus,1.07,7400,Herning,Midtjylland,urban,0,100.3,Carrier_A,2.28,43.9,0,0,1,0,0
SHP0000641,2025-12-17 11:55:59,Wednesday,11,2025-12-17 19:59:00,Wednesday,19,1,AAL,Aalborg,1.12,9000,Aalborg,Nordjylland,urban,0,3.0,Carrier_A,0.57,3.6,0,0,0,1,0
SHP0000645,2025-11-24 11:28:14,Monday,11,2025-11-24 18:07:00,Monday,18,1,ODE,Odense,1.25,5610,Assens,Syddanmark,suburban,0,44.1,Carrier_B,2.11,31.2,0,0,0,1,1
SHP0000646,2025-02-21 08:09:31,Friday,8,2025-02-21 17:21:00,Friday,17,1,HTA,Høje Taastrup,1.17,4900,Nakskov,Sjælland,suburban,0,144.5,Carrier_A,2.23,32.1,0,0,1,0,0
SHP0000649,2025-02-13 18:11:26,Thursday,18,2025-02-14 17:11:00,Friday,17,0,AAR,Aarhus,1.14,8722,Hedensted,Midtjylland,suburban,0,73.8,Carrier_C,1.54,21.5,0,0,1,0,1
SHP0000650,2025-10-20 11:31:06,Monday,11,2025-10-20 20:56:00,Monday,20,1,ODE,Odense,1.28,6710,Esbjerg V,Syddanmark,urban,0,173.7,Carrier_B,2.54,34.6,0,0,0,0,0
SHP0000653,2025-03-08 19:22:04,Saturday,19,2025-03-10 17:00:00,Monday,17,0,ODE,Odense,1.01,6040,Egtved,Syddanmark,rural,0,92.6,Carrier_B,3.85,61.2,0,1,1,0,0
SHP0000655,2025-01-10 11:58:10,Friday,11,2025-01-10 18:00:00,Friday,18,1,AAL,Aalborg,0.99,9600,Aars,Nordjylland,urban,0,61.2,Carrier_A,2.45,58.9,0,1,1,0,1
SHP0000656,2025-11-04 13:59:21,Tuesday,13,2025-11-04 16:04:00,Tuesday,16,1,ODE,Odense,1.04,6500,Vojens,Syddanmark,suburban,0,82.7,Carrier_C,0.6,3.1,0,0,0,0,1
SHP0000659,2025-05-20 07:08:26,Tuesday,7,2025-05-20 16:56:00,Tuesday,16,1,AAL,Aalborg,1.11,9530,Støvring,Nordjylland,suburban,0,33.1,Carrier_A,1.41,19.9,0,0,0,0,1
SHP0000664,2025-03-25 08:59:45,Tuesday,8,2025-03-25 19:10:00,Tuesday,19,1,HTA,Høje Taastrup,1.28,3600,Frederikssund,Hovedstaden,urban,0,31.6,Carrier_A,2.15,33.6,0,0,0,0,0
SHP0000665,2025-08-04 12:05:47,Monday,12,2025-08-04 19:15:00,Monday,19,1,AAL,Aalborg,0.98,6400,Sønderborg,Syddanmark,urban,0,324.3,Carrier_B,5.31,76.3,0,0,0,0,0
SHP0000669,2025-07-21 20:41:49,Monday,20,2025-07-22 19:42:00,Tuesday,19,0,HTA,Høje Taastrup,0.95,2200,København N,Hovedstaden,urban,0,21.9,Carrier_A,1.91,20.4,0,0,0,0,0
SHP0000671,2025-05-03 13:51:16,Saturday,13,2025-05-05 18:32:00,Monday,18,0,HTA,Høje Taastrup,1.2,2605,Brøndby,Hovedstaden,suburban,0,19.7,Carrier_A,1.26,11.7,0,0,1,0,1
SHP0000677,2025-02-18 14:10:38,Tuesday,14,2025-02-19 16:58:00,Wednesday,16,0,ODE,Odense,0.98,6000,Kolding,Syddanmark,urban,0,63.9,Carrier_C,0.61,14.2,0,1,0,0,1
SHP0000679,2025-08-13 12:58:13,Wednesday,12,2025-08-13 17:02:00,Wednesday,17,1,ODE,Odense,0.99,2680,Solrød Strand,Sjælland,suburban,0,143.0,Carrier_A,3.41,22.7,0,0,0,0,0
SHP0000684,2025-12-10 07:02:51,Wednesday,7,2025-12-10 18:31:00,Wednesday,18,1,AAL,Aalborg,1.24,2720,Vanløse,Hovedstaden,urban,0,276.8,Carrier_A,0.94,6.0,0,0,0,1,0
SHP0000685,2025-03-13 21:30:40,Thursday,21,2025-03-14 17:12:00,Friday,17,0,ODE,Odense,1.13,8700,Horsens,Midtjylland,urban,0,84.7,Carrier_B,1.87,8.7,0,0,1,0,1
SHP0000689,2025-04-24 15:32:57,Thursday,15,2025-04-25 18:08:00,Friday,18,0,AAR,Aarhus,1.03,8722,Hedensted,Midtjylland,suburban,0,86.8,Carrier_B,1.98,17.4,0,0,1,0,1
SHP0000692,2025-11-21 13:50:25,Friday,13,2025-11-21 19:20:00,Friday,19,1,AAL,Aalborg,1.34,7900,Nykøbing M,Nordjylland,suburban,0,98.9,Carrier_B,8.77,260.0,1,0,1,1,0
SHP0000693,2025-10-21 22:40:36,Tuesday,22,2025-10-22 18:17:00,Wednesday,18,0,AAR,Aarhus,1.07,8381,Tilst,Midtjylland,suburban,0,12.8,Carrier_C,3.29,25.4,0,0,0,0,0
SHP0000695,2025-07-12 11:38:55,Saturday,11,2025-07-14 16:28:00,Monday,16,0,ODE,Odense,1.08,6400,Sønderborg,Syddanmark,urban,0,89.1,Carrier_A,0.75,11.8,0,0,1,0,1
SHP0000697,2025-07-24 13:31:35,Thursday,13,2025-07-24 18:25:00,Thursday,18,1,AAL,Aalborg,1.05,3700,Rønne,Hovedstaden,urban,1,570.8,Carrier_A,3.78,25.4,0,1,0,0,0
